Date,Close,High,Low,Open,Volume
2023-01-03,141.73362731933594,144.94171088485987,140.394518686892,144.0650243420014,2762200
2023-01-04,145.0283966064453,146.39642025310843,143.12089283031054,143.12089283031054,2620400
2023-01-05,141.55784606933594,143.77165944988616,141.16149915824968,142.26356749254444,2505700
2023-01-06,145.1734161376953,145.4247598894076,140.63946338804496,142.8242762147137,3077400
2023-01-09,145.39573669433594,147.37753001901592,145.10573039162279,146.31413915653943,3219400
2023-01-10,146.9425506591797,147.1165544939117,144.3130512041389,145.50212166140525,2198400
2023-01-11,148.7986297607422,148.98231026534702,147.20353598585154,147.2325366180434,3113600
2023-01-12,149.765380859375,150.56776623125143,147.3292241069021,149.61070096215104,3322400
2023-01-13,150.57742309570312,151.05112473325772,147.23255525021827,148.14128117678734,2391300
2023-01-17,148.63429260253906,150.9061072029143,148.26693158177582,150.36472763244245,3073400
2023-01-18,145.4150848388672,149.61067680374617,145.3184209820262,149.34967111429947,2762400
2023-01-19,141.96388244628906,143.07561272581916,139.40204674615543,141.73186262877547,3852300
2023-01-20,146.55584716796875,146.72985098077294,142.80494096927,143.03696080409514,3954800
2023-01-23,148.87599182128906,149.90072031391108,146.50751308344044,146.94253738205154,3608700
2023-01-24,150.16171264648438,151.45712333769475,147.58055322405752,147.83189694365413,2348500
2023-01-25,151.55381774902344,151.83416212892553,148.26693662495472,148.38295391240172,2916500
2023-01-26,150.69346618652344,152.96526664075532,149.15635846728412,152.40456299963168,3640300
2023-01-27,166.5767822265625,169.69930734131123,159.99337153447223,161.25012000127487,13997300
2023-01-30,166.9151153564453,171.94209364938905,166.77009743147187,168.9742341810786,10240700
2023-01-31,169.1095733642578,169.4769344018122,166.18039127819432,167.15679514093927,5170900
2023-02-01,167.83351135253906,169.29326412780753,166.20940197077658,167.61116822476268,3725200
2023-02-02,167.36947631835938,169.38993252302947,165.38768270923896,168.3652041034776,6895500
2023-02-03,172.90884399414062,174.39759753297156,165.5133861126159,165.85173181407902,5305100
2023-02-06,170.60800170898438,171.8357493083267,169.84429375809165,170.85936020633264,3397800
2023-02-07,172.75418090820312,173.07320271567733,168.93561068415818,169.22563185014283,3526300
2023-02-08,173.04417419433594,174.10758004792024,171.96144441693147,173.7692196169379,2926500
2023-02-09,173.40184020996094,176.02167721703063,172.54145365617887,173.18915906173748,3557900
2023-02-10,173.28582763671875,173.74985250092348,170.61766622868606,172.62846030835246,2586200
2023-02-13,175.29666137695312,175.34500069170133,172.34814019036648,173.27620487983341,3102400
2023-02-14,174.99696350097656,176.08935521639205,172.84115120415512,174.3105806921183,2325900
2023-02-15,174.6586151123047,174.72629310211863,172.5608186943858,172.9668423800068,1501200
2023-02-16,172.01943969726562,173.89489281856092,171.7680811854922,173.50819308932736,1899100
2023-02-17,171.40074157714844,171.70042465958224,168.8485822688552,170.19233253437537,2355300
2023-02-21,167.70779418945312,170.62731383120249,167.55312908178917,169.29322586390367,2713300
2023-02-22,168.88723754882812,170.16332452321754,167.17612628811005,167.78516913962193,2468800
2023-02-23,169.3125762939453,170.72400428865114,167.10843978249676,169.4092549001481,2575300
2023-02-24,168.45220947265625,169.1192535805266,166.46075386144594,167.91084461730813,1667400
2023-02-27,167.53379821777344,169.84427524278755,167.32111708985715,169.68959537683318,1909000
2023-02-28,168.20086669921875,169.505939536451,167.8045050167119,168.220190621961,2301400
2023-03-01,170.05699157714844,171.3040632207591,167.25347374288546,167.7368373607494,2566500
2023-03-02,169.5059356689453,169.9796372848712,166.91511397633613,168.24918741832914,1795000
2023-03-03,173.13116455078125,173.4211856506847,169.39959710144126,170.15364311053867,2875600
2023-03-06,173.10215759277344,174.51358569350066,172.52213016523987,172.61879402761943,2730700
2023-03-07,169.4866180419922,172.94748840145417,169.25459820598653,172.72514527804432,2906400
2023-03-08,169.012939453125,170.35668984048445,167.79486833795724,169.97966677499764,2101400
2023-03-09,166.39308166503906,174.27191722984912,166.2384165231942,173.6242117731714,4349400
2023-03-10,160.1866912841797,165.146006453667,159.3553053166976,165.146006453667,5104300
2023-03-13,152.38523864746094,156.60017053181528,152.18221941115493,156.11680685127504,6123200
2023-03-14,158.4562530517578,158.85261472940917,155.52707092381078,156.12643704537123,5284000
2023-03-15,154.49266052246094,154.63767844283493,150.74175453195141,152.6558848730734,6100800
2023-03-16,155.38206481933594,156.53247259262548,150.90612773854124,152.8009048642406,4737300
