Date,Close,High,Low,Open,Volume
2024-11-19,284.0992431640625,285.4086777977483,281.0406252549927,283.3858817604232,2353300
2024-11-20,284.275146484375,284.67579909046634,281.68559166115625,283.991752236836,2524600
2024-11-21,281.89080810546875,282.0178479408714,276.995062636366,278.4999478978502,4475700
2024-11-22,283.6595153808594,283.9722242236592,281.5683383654432,281.89079885726034,2879100
2024-11-25,289.4347229003906,289.8451271551663,285.1155178255151,285.1155178255151,5021800
2024-11-26,289.5715026855469,290.49984768883786,288.10571362027997,290.22623492285027,2254200
2024-11-27,288.35003662109375,292.66924189339306,288.2523411989095,290.2262599076385,2240300
2024-11-29,289.2588195800781,290.27507851273,287.31418583574765,287.45100712757835,1655900
2024-12-02,287.48931884765625,289.24902454118285,286.01471217732603,288.531371827947,3149900
2024-12-03,289.514404296875,289.8584851408804,285.37568386152054,287.3713167556174,3031000
2024-12-04,290.09442138671875,291.0283508486768,286.87978997720165,287.33199424254354,3742500
2024-12-05,294.4002685546875,294.6656869198253,289.937117890456,290.5368067907318,2594800
2024-12-06,293.9186096191406,298.65698954203486,293.554848109684,295.4718487638086,4158700
2024-12-09,296.2680969238281,297.49693565082475,292.0605543226295,292.5422495033096,2391600
2024-12-10,295.6192626953125,297.6935580404472,290.83171187631086,295.0490947336937,3523000
2024-12-11,291.0873107910156,296.7891102319983,290.95950676890305,296.2385929067011,3037600
2024-12-12,291.6083679199219,293.4958475195868,290.09443011533324,291.1856545721888,2040700
2024-12-13,291.578857421875,294.1348479591388,290.4286511797754,291.27410781945326,2547600
2024-12-16,292.6700744628906,297.0054214019131,292.1392376955433,292.14904800541797,3179900
2024-12-17,291.0676574707031,294.9213091101592,289.8290083730844,292.58159525773374,3295800
2024-12-18,285.9556884765625,293.9185693316021,285.7492519731829,290.02558669077246,3800900
2024-12-19,285.3167419433594,287.9021937880295,283.96009899767677,285.9557321711368,3438500
2024-12-20,287.7252502441406,291.0873666988286,284.40246503479784,284.61874188277136,7678000
2024-12-23,286.3587646484375,288.13812078730643,284.82517626356645,287.3123447339871,2492200
2024-12-24,289.0130310058594,289.2882896832654,285.86722183563967,286.34891702086384,1461000
2024-12-26,289.809326171875,290.43850602833436,287.64658791742625,288.03981032723993,1433900
2024-12-27,288.6493225097656,291.46092136789224,287.7842151688036,288.3740638104548,1617200
2024-12-30,284.6973571777344,286.5356950802835,284.1075085991389,286.5356950802835,1936700
2024-12-31,284.98248291015625,286.30960483539786,283.6946322255363,285.1692388099806,1915600
2025-01-02,287.5581359863281,290.75311704938434,285.33638570832994,286.02454747613706,3117000
2025-01-03,289.7897033691406,289.9666489704001,285.77878640251106,287.8727026859807,2240100
2025-01-06,287.2336730957031,290.59578906363265,286.80111946238014,288.3150571790106,2838900
2025-01-07,284.4417724609375,289.93713600045635,283.3997195536769,288.8066102992903,3419500
2025-01-08,282.0430908203125,284.2451904711422,281.6990099372814,284.0780551847732,2724200
2025-01-10,277.53076171875,282.8983207871857,277.0097353073572,282.63290242698577,3946000
2025-01-13,278.82843017578125,279.6836971384082,275.6039585230459,278.1501087914332,3394300
2025-01-14,276.8131408691406,280.5193380328211,274.65040249868537,280.19490777663634,2238900
