Date,Close,High,Low,Open,Volume
2023-01-03,133.37698364257812,135.52439284947226,131.64520056282961,133.78271930239293,8196400
2023-01-04,138.13690185546875,140.37338552461975,136.18740781994555,139.74993882393443,14322600
2023-01-05,134.92074584960938,137.14732415616353,132.84261515679583,136.20721633560856,8493500
2023-01-06,139.04734802246094,140.1754805260184,134.13898787012226,136.1478552659311,9145700
2023-01-09,145.56875610351562,147.64688691528798,141.10569366737445,141.10569366737445,13679700
2023-01-10,145.9051971435547,147.72603968274305,144.0843546043663,144.29216011267002,6527700
2023-01-11,143.3916473388672,145.5093702561302,142.06559978599114,143.76769653444012,13595000
2023-01-12,148.04273986816406,148.26045097884875,142.44165420228038,146.30105098268663,11678000
2023-01-13,147.95362854003906,148.39895621955108,144.56923179542804,144.67808732376122,8378100
2023-01-17,146.92446899414062,148.92344557295831,144.5791448798513,148.042710834263,9407600
2023-01-18,143.93589782714844,147.98331829710912,143.77755976427767,147.31040417983152,7812600
2023-01-19,144.8859405517578,145.15311909971257,141.66977160827548,142.02602477216698,7070100
2023-01-20,149.67555236816406,149.95263648025445,142.79790190743546,142.79790190743546,10127100
2023-01-23,154.24745178222656,156.22663259462422,151.6349337138597,155.71205645536574,19922900
2023-01-24,153.24795532226562,158.54226949696547,152.8917022082678,154.27712259606508,6390200
2023-01-25,154.54432678222656,154.7719283400934,148.2604369719063,149.6359669867593,9390500
2023-01-26,163.3714599609375,163.45062899739568,156.45423338734625,156.54329289088054,13354600
2023-01-27,162.8074188232422,165.4991059520935,161.89699745612356,163.331900533648,9872300
2023-01-30,163.0350341796875,164.70744453354743,161.699080970404,162.36211989053464,8169800
2023-01-31,166.2214813232422,166.26105829065105,162.56989075683498,162.56989075683498,6421300
2023-02-01,170.0314178466797,171.27829622721706,165.26158520535157,165.98398191868233,8853900
2023-02-02,172.8220672607422,176.97834393058193,171.10017452468733,173.88093623922308,10667100
2023-02-03,169.259521484375,173.2574748283179,168.09181215616144,168.2501502311582,6481700
2023-02-06,167.29025268554688,169.388179408079,165.6079521005003,166.25117979185765,4310600
2023-02-07,169.49703979492188,169.9423524478142,164.8756545127799,165.8256679255743,6179200
2023-02-08,167.86424255371094,170.65487993179661,167.4683972908937,168.2303862093582,7694500
2023-02-09,171.85226440429688,173.5543610202287,170.21943126113237,171.52569777566396,11512300
2023-02-10,165.29129028320312,167.97308702441686,163.6089895521605,165.9147370935117,11273700
